68,324,2,89
68,326,2,83
70,324,1,82
70,325,1,82
71,324,1,66
71,325,1,58
70,326,1,78
70,327,1,72
71,326,1,53
71,327,1,49
64,328,4,60
64,332,4,42
68,328,4,64
68,332,4,70
72,320,4,40
72,324,2,35
72,326,2,35
74,324,2,54
74,326,2,66
76,320,1,45
76,321,1,51
77,320,1,66
77,321,1,71
76,322,1,58
76,323,1,64
77,322,1,78
77,323,1,83
78,320,2,92
78,322,2,105
76,324,2,80
76,326,2,84
78,324,2,108
78,326,2,104
72,328,2,45
72,330,2,57
74,328,2,76
74,330,2,82
72,332,4,78
76,328,4,82
76,332,2,64
76,334,2,57
78,332,2,69
78,334,2,56
64,336,2,29
64,338,2,40
66,336,2,54
66,338,2,66
64,340,4,74
68,336,4,88
68,340,2,88
68,342,2,81
70,340,2,79
70,342,1,70
70,343,1,60
71,342,1,55
71,343,1,42
64,344,4,85
64,348,2,79
64,350,2,63
66,348,2,74
66,350,2,50
68,344,2,76
68,346,2,72
70,344,2,43
70,346,2,36
68,348,2,63
68,350,2,47
70,348,2,34
70,350,2,31
72,336,4,75
72,340,4,58
76,336,4,48
76,340,4,49
72,344,4,41
72,348,4,37
76,344,2,56
76,346,2,46
78,344,2,36
78,346,2,27
76,348,4,24
80,320,2,94
80,322,2,108
82,320,2,69
82,322,2,87
80,324,4,106
84,320,2,46
84,322,2,61
86,320,2,24
86,322,2,38
84,324,2,72
84,326,2,77
86,324,2,53
86,326,2,65
80,328,4,98
80,332,2,94
80,334,2,80
82,332,2,76
82,334,1,70
82,335,1,57
83,334,1,50
83,335,1,40
84,328,4,67
84,332,2,52
84,334,2,37
86,332,2,69
86,334,2,61
88,320,4,15
88,324,4,43
92,320,4,9
92,324,4,24
88,328,4,56
88,332,4,59
92,328,2,42
92,330,2,56
94,328,2,53
94,330,2,70
92,332,4,74
80,336,2,62
80,338,2,44
82,336,2,32
82,338,2,17
80,340,2,35
80,342,2,25
82,340,2,11
82,342,2,11
84,336,4,34
84,340,4,17
80,344,8,26
88,336,2,53
88,338,2,40
90,336,2,40
90,338,2,27
88,340,4,18
92,336,1,51
92,337,1,41
93,336,1,71
93,337,1,63
92,338,1,32
92,339,1,21
93,338,1,51
93,339,1,40
94,336,2,68
94,338,2,45
92,340,4,15
88,344,8,14
64,352,8,26
64,360,8,26
72,352,4,34
72,356,4,29
76,352,2,18
76,354,2,19
78,352,2,33
78,354,2,44
76,356,2,24
76,358,2,35
78,356,2,48
78,358,2,47
72,360,2,38
72,362,2,57
74,360,2,55
74,362,2,77
72,364,2,65
72,366,1,51
72,367,1,46
73,366,1,71
73,367,1,68
74,364,2,85
74,366,2,83
76,360,2,56
76,362,2,81
78,360,2,53
78,362,1,72
78,363,1,75
79,362,1,50
79,363,1,50
76,364,2,92
76,366,2,94
78,364,1,78
78,365,1,82
79,364,1,48
79,365,1,45
78,366,1,79
78,367,1,78
79,366,1,43
79,367,1,43
64,368,2,29
64,370,2,32
66,368,2,13
66,370,2,8
64,372,2,32
64,374,2,27
66,372,2,5
66,374,2,4
68,368,4,19
68,372,4,17
64,376,8,4
72,368,1,42
72,369,1,40
73,368,1,66
73,369,1,62
72,370,2,45
74,368,2,76
74,370,2,67
72,372,4,39
76,368,2,92
76,370,2,81
78,368,1,77
78,369,1,72
79,368,1,44
79,369,1,44
78,370,1,67
78,371,1,63
79,370,1,43
79,371,1,43
76,372,2,63
76,374,2,43
78,372,2,45
78,374,2,35
72,376,2,27
72,378,1,17
72,379,1,0
73,378,1,25
73,379,1,0
74,376,2,35
74,378,2,29
72,380,4,0
76,376,4,31
76,380,4,0
80,352,4,48
80,356,4,54
84,352,4,17
84,356,2,28
84,358,2,34
86,356,2,10
86,358,2,12
80,360,2,46
80,362,2,36
82,360,2,60
82,362,2,59
80,364,2,31
80,366,2,31
82,364,2,56
82,366,2,50
84,360,2,37
84,362,2,41
86,360,2,13
86,362,2,18
84,364,4,30
88,352,4,32
88,356,4,26
92,352,4,17
92,356,4,11
88,360,8,13
80,368,8,43
80,376,2,25
80,378,2,16
82,376,2,42
82,378,1,30
82,379,1,33
83,378,1,54
83,379,1,57
80,380,2,5
80,382,2,0
82,380,1,36
82,381,1,0
83,380,1,55
83,381,1,0
82,382,2,0
84,376,2,55
84,378,2,58
86,376,2,32
86,378,2,31
84,380,1,62
84,381,1,0
85,380,1,50
85,381,1,0
84,382,2,0
86,380,1,36
86,381,1,0
87,380,1,24
87,381,1,0
86,382,2,0
88,368,2,35
88,370,2,42
90,368,2,17
90,370,2,19
88,372,2,41
88,374,2,30
90,372,2,18
90,374,2,17
92,368,4,9
92,372,4,11
88,376,4,19
88,380,4,8
92,376,4,22
92,380,2,36
92,382,2,0
94,380,2,38
94,382,2,0
96,320,8,9
96,328,4,27
96,332,4,40
100,328,4,12
100,332,4,31
104,320,8,7
104,328,8,15
96,336,8,42
96,344,8,32
104,336,4,36
104,340,4,29
108,336,4,16
108,340,4,10
104,344,4,26
104,348,2,41
104,350,2,49
106,348,2,26
106,350,2,31
108,344,4,13
108,348,4,16
112,320,16,13
112,336,8,22
112,344,8,22
120,336,8,31
120,344,4,27
120,348,2,24
120,350,2,30
122,348,2,50
122,350,2,58
124,344,2,51
124,346,2,54
126,344,2,34
126,346,2,32
124,348,2,54
124,350,2,48
126,348,2,27
126,350,2,24
96,352,2,27
96,354,2,29
98,352,2,41
98,354,2,47
96,356,2,23
96,358,2,16
98,356,1,39
98,357,1,40
99,356,1,63
99,357,1,66
98,358,1,41
98,359,1,43
99,358,1,67
99,359,1,70
100,352,4,62
100,356,2,71
100,358,2,71
102,356,2,54
102,358,2,45
96,360,2,13
96,362,2,12
98,360,1,44
98,361,1,46
99,360,1,71
99,361,1,70
98,362,1,45
98,363,1,42
99,362,1,67
99,363,1,62
96,364,2,11
96,366,2,8
98,364,2,46
98,366,2,36
100,360,2,68
100,362,2,65
102,360,2,38
102,362,2,36
100,364,4,49
104,352,2,58
104,354,2,59
106,352,2,39
106,354,1,55
106,355,1,57
107,354,1,34
107,355,1,37
104,356,4,48
108,352,4,22
108,356,4,29
104,360,4,43
104,364,4,54
108,360,4,36
108,364,4,48
96,368,4,16
96,372,4,17
100,368,4,36
100,372,4,27
96,376,8,19
104,368,8,49
104,376,8,31
112,352,8,19
112,360,8,22
120,352,2,35
120,354,2,38
122,352,2,57
122,354,2,46
120,356,4,33
124,352,4,25
124,356,4,13
120,360,4,37
120,364,2,45
120,366,2,41
122,364,2,31
122,366,2,24
124,360,4,14
124,364,4,11
112,368,2,34
112,370,2,37
114,368,2,17
114,370,2,14
112,372,2,44
112,374,2,45
114,372,2,16
114,374,2,18
116,368,4,19
116,372,4,23
112,376,8,33
120,368,8,22
120,376,4,19
120,380,4,17
124,376,2,23
124,378,2,22
126,376,2,43
126,378,2,46
124,380,4,25
0,384,32,0
0,416,8,0
0,424,8,0
8,416,8,0
8,424,4,0
8,428,4,0
12,424,4,0
12,428,2,0
12,430,2,0
14,428,2,0
14,430,1,0
14,431,1,0
15,430,1,0
15,431,1,170
0,432,8,0
0,440,8,0
8,432,4,0
8,436,4,0
12,432,2,0
12,434,2,0
14,432,1,0
14,433,1,0
15,432,1,170
15,433,1,170
14,434,1,0
14,435,1,0
15,434,1,170
15,435,1,170
12,436,2,0
12,438,2,0
14,436,1,0
14,437,1,0
15,436,1,170
15,437,1,0
14,438,2,0
8,440,8,0
16,416,8,0
16,424,4,0
16,428,2,0
16,430,1,0
16,431,1,170
17,430,1,0
17,431,1,170
18,428,2,0
18,430,1,0
18,431,1,170
19,430,1,0
19,431,1,170
20,424,4,0
20,428,2,0
20,430,1,0
20,431,1,170
21,430,1,0
21,431,1,170
22,428,2,0
22,430,1,0
22,431,1,170
23,430,1,0
23,431,1,170
24,416,8,0
24,424,4,0
24,428,2,0
24,430,1,0
24,431,1,170
25,430,1,0
25,431,1,0
26,428,2,0
26,430,2,0
28,424,4,0
28,428,4,0
16,432,1,170
16,433,1,170
17,432,1,170
17,433,1,0
16,434,1,170
16,435,1,170
17,434,1,0
17,435,1,0
18,432,1,170
18,433,1,0
19,432,1,170
19,433,1,170
18,434,1,0
18,435,1,0
19,434,1,170
19,435,1,170
16,436,2,170
16,438,2,0
18,436,2,170
18,438,2,0
20,432,1,170
20,433,1,170
21,432,1,170
21,433,1,0
20,434,1,170
20,435,1,170
21,434,1,0
21,435,1,0
22,432,1,170
22,433,1,0
23,432,1,170
23,433,1,0
22,434,2,0
20,436,1,170
20,437,1,0
21,436,1,0
21,437,1,0
20,438,2,0
22,436,2,0
22,438,2,0
16,440,1,0
16,441,1,0
17,440,1,0
17,441,1,170
16,442,1,0
16,443,1,0
17,442,1,170
17,443,1,0
18,440,1,0
18,441,1,170
19,440,1,0
19,441,1,170
18,442,1,170
18,443,1,0
19,442,1,170
19,443,1,0
16,444,2,0
16,446,1,0
16,447,1,0
17,446,1,170
17,447,1,170
18,444,2,0
18,446,2,170
20,440,1,0
20,441,1,170
21,440,1,0
21,441,1,170
20,442,1,170
20,443,1,0
21,442,1,170
21,443,1,0
22,440,1,0
22,441,1,170
23,440,1,0
23,441,1,170
22,442,1,170
22,443,1,0
23,442,1,170
23,443,1,170
20,444,2,0
20,446,2,170
22,444,1,0
22,445,1,170
23,444,1,170
23,445,1,170
22,446,2,170
24,432,1,170
24,433,1,0
25,432,1,0
25,433,1,0
24,434,2,0
26,432,2,0
26,434,2,0
24,436,4,0
28,432,4,0
28,436,4,0
24,440,2,0
24,442,1,170
24,443,1,170
25,442,1,0
25,443,1,0
26,440,2,0
26,442,2,0
24,444,1,170
24,445,1,0
25,444,1,0
25,445,1,0
24,446,1,170
24,447,1,170
25,446,1,0
25,447,1,0
26,444,2,0
26,446,2,0
28,440,4,0
28,444,4,0
32,384,32,0
32,416,32,0
0,448,8,0
0,456,2,170
0,458,2,0
2,456,2,170
2,458,1,0
2,459,1,0
3,458,1,170
3,459,1,170
0,460,2,0
0,462,2,170
2,460,1,0
2,461,1,0
3,460,1,170
3,461,1,170
2,462,2,170
4,456,2,170
4,458,1,170
4,459,1,170
5,458,1,0
5,459,1,0
6,456,2,170
6,458,2,0
4,460,1,170
4,461,1,170
5,460,1,0
5,461,1,0
4,462,2,170
6,460,2,0
6,462,2,170
8,448,4,0
8,452,4,0
12,448,2,0
12,450,2,0
14,448,2,0
14,450,1,0
14,451,1,0
15,450,1,0
15,451,1,170
12,452,2,0
12,454,2,0
14,452,1,0
14,453,1,0
15,452,1,170
15,453,1,0
14,454,2,0
8,456,1,170
8,457,1,170
9,456,1,0
9,457,1,0
8,458,2,0
10,456,2,0
10,458,2,0
8,460,2,0
8,462,1,170
8,463,1,170
9,462,1,0
9,463,1,0
10,460,2,0
10,462,2,0
12,456,4,0
12,460,4,0
0,464,2,0
0,466,2,0
2,464,2,0
2,466,1,0
2,467,1,170
3,466,1,0
3,467,1,0
0,468,1,0
0,469,1,0
1,468,1,170
1,469,1,170
0,470,1,0
0,471,1,0
1,470,1,170
1,471,1,170
2,468,1,170
2,469,1,170
3,468,1,0
3,469,1,0
2,470,1,170
2,471,1,170
3,470,1,0
3,471,1,170
4,464,2,0
4,466,2,0
6,464,2,0
6,466,1,0
6,467,1,170
7,466,1,0
7,467,1,170
4,468,1,0
4,469,1,170
5,468,1,170
5,469,1,170
4,470,1,170
4,471,1,170
5,470,1,0
5,471,1,170
6,468,1,170
6,469,1,0
7,468,1,170
7,469,1,170
6,470,1,0
6,471,1,170
7,470,1,170
7,471,1,170
0,472,2,0
0,474,2,0
2,472,1,170
2,473,1,0
3,472,1,170
3,473,1,0
2,474,2,0
0,476,1,0
0,477,1,0
1,476,1,170
1,477,1,170
0,478,1,0
0,479,1,0
1,478,1,0
1,479,1,170
2,476,2,170
2,478,1,170
2,479,1,170
3,478,1,170
3,479,1,0
4,472,1,170
4,473,1,0
5,472,1,170
5,473,1,0
4,474,2,0
6,472,1,170
6,473,1,0
7,472,1,170
7,473,1,0
6,474,2,0
4,476,2,170
4,478,2,0
6,476,2,170
6,478,2,0
8,464,4,0
8,468,1,170
8,469,1,170
9,468,1,0
9,469,1,0
8,470,1,170
8,471,1,0
9,470,1,0
9,471,1,0
10,468,2,0
10,470,2,0
12,464,4,0
12,468,4,0
8,472,1,170
8,473,1,170
9,472,1,0
9,473,1,0
8,474,2,0
10,472,2,0
10,474,2,0
8,476,1,170
8,477,1,170
9,476,1,0
9,477,1,0
8,478,2,0
10,476,2,0
10,478,2,0
12,472,4,0
12,476,4,0
16,448,2,0
16,450,1,0
16,451,1,0
17,450,1,0
17,451,1,170
18,448,2,0
18,450,1,0
18,451,1,170
19,450,1,0
19,451,1,170
16,452,1,0
16,453,1,0
17,452,1,170
17,453,1,0
16,454,2,0
18,452,1,170
18,453,1,0
19,452,1,170
19,453,1,0
18,454,2,0
20,448,2,0
20,450,1,0
20,451,1,170
21,450,1,0
21,451,1,170
22,448,2,0
22,450,1,0
22,451,1,170
23,450,1,0
23,451,1,170
20,452,1,170
20,453,1,0
21,452,1,170
21,453,1,0
20,454,2,0
22,452,1,170
22,453,1,0
23,452,1,170
23,453,1,0
22,454,2,0
16,456,1,0
16,457,1,0
17,456,1,0
17,457,1,170
16,458,1,0
16,459,1,0
17,458,1,170
17,459,1,170
18,456,2,170
18,458,1,170
18,459,1,170
19,458,1,0
19,459,1,0
16,460,1,0
16,461,1,0
17,460,1,170
17,461,1,0
16,462,2,0
18,460,1,170
18,461,1,170
19,460,1,0
19,461,1,0
18,462,2,0
20,456,1,170
20,457,1,170
21,456,1,0
21,457,1,170
20,458,2,170
22,456,1,0
22,457,1,0
23,456,1,170
23,457,1,170
22,458,1,0
22,459,1,0
23,458,1,170
23,459,1,170
20,460,1,170
20,461,1,0
21,460,1,170
21,461,1,170
20,462,2,0
22,460,2,170
22,462,2,0
24,448,2,0
24,450,1,0
24,451,1,170
25,450,1,0
25,451,1,0
26,448,2,0
26,450,2,0
24,452,1,170
24,453,1,0
25,452,1,0
25,453,1,0
24,454,2,0
26,452,2,0
26,454,2,0
28,448,4,0
28,452,4,0
24,456,1,0
24,457,1,170
25,456,1,0
25,457,1,0
24,458,1,170
24,459,1,170
25,458,1,0
25,459,1,0
26,456,2,0
26,458,2,0
24,460,1,170
24,461,1,0
25,460,1,0
25,461,1,0
24,462,2,0
26,460,2,0
26,462,2,0
28,456,4,0
28,460,4,0
16,464,2,0
16,466,1,0
16,467,1,0
17,466,1,170
17,467,1,170
18,464,1,0
18,465,1,170
19,464,1,0
19,465,1,170
18,466,1,170
18,467,1,170
19,466,1,170
19,467,1,0
16,468,1,0
16,469,1,0
17,468,1,170
17,469,1,170
16,470,2,0
18,468,1,170
18,469,1,170
19,468,1,0
19,469,1,0
18,470,1,170
18,471,1,0
19,470,1,0
19,471,1,0
20,464,1,0
20,465,1,170
21,464,1,0
21,465,1,0
20,466,2,170
22,464,1,0
22,465,1,0
23,464,1,0
23,465,1,170
22,466,1,0
22,467,1,0
23,466,1,170
23,467,1,170
20,468,2,170
20,470,1,0
20,471,1,0
21,470,1,170
21,471,1,0
22,468,1,0
22,469,1,170
23,468,1,170
23,469,1,170
22,470,1,170
22,471,1,0
23,470,1,170
23,471,1,0
16,472,4,0
16,476,4,0
20,472,2,0
20,474,2,0
22,472,2,0
22,474,1,0
22,475,1,0
23,474,1,170
23,475,1,170
20,476,4,0
24,464,2,0
24,466,1,170
24,467,1,170
25,466,1,0
25,467,1,0
26,464,2,0
26,466,2,0
24,468,1,170
24,469,1,170
25,468,1,0
25,469,1,0
24,470,2,0
26,468,2,0
26,470,2,0
28,464,4,0
28,468,4,0
24,472,2,0
24,474,1,170
24,475,1,170
25,474,1,0
25,475,1,0
26,472,2,0
26,474,2,0
24,476,4,0
28,472,4,0
28,476,4,0
0,480,1,0
0,481,1,0
1,480,1,170
1,481,1,0
0,482,2,0
2,480,1,170
2,481,1,0
3,480,1,0
3,481,1,0
2,482,2,0
0,484,4,0
4,480,2,0
4,482,1,0
4,483,1,170
5,482,1,0
5,483,1,170
6,480,2,0
6,482,2,0
4,484,2,170
4,486,1,170
4,487,1,0
5,486,1,170
5,487,1,0
6,484,2,0
6,486,2,0
0,488,1,0
0,489,1,170
1,488,1,0
1,489,1,170
0,490,2,170
2,488,1,0
2,489,1,170
3,488,1,0
3,489,1,170
2,490,1,170
2,491,1,0
3,490,1,170
3,491,1,0
0,492,1,170
0,493,1,0
1,492,1,170
1,493,1,0
0,494,2,0
2,492,1,170
2,493,1,0
3,492,1,170
3,493,1,170
2,494,1,0
2,495,1,0
3,494,1,0
3,495,1,170
4,488,1,0
4,489,1,170
5,488,1,0
5,489,1,170
4,490,1,170
4,491,1,0
5,490,1,170
5,491,1,0
6,488,1,0
6,489,1,170
7,488,1,0
7,489,1,170
6,490,1,170
6,491,1,0
7,490,1,170
7,491,1,0
4,492,1,170
4,493,1,170
5,492,1,0
5,493,1,170
4,494,1,0
4,495,1,170
5,494,1,0
5,495,1,170
6,492,1,0
6,493,1,170
7,492,1,0
7,493,1,170
6,494,2,170
8,480,4,0
8,484,4,0
12,480,4,0
12,484,2,0
12,486,2,0
14,484,2,0
14,486,1,0
14,487,1,0
15,486,1,170
15,487,1,170
8,488,1,0
8,489,1,170
9,488,1,0
9,489,1,0
8,490,1,170
8,491,1,0
9,490,1,0
9,491,1,0
10,488,2,0
10,490,2,0
8,492,2,0
8,494,1,170
8,495,1,0
9,494,1,0
9,495,1,0
10,492,2,0
10,494,2,0
12,488,4,0
12,492,2,0
12,494,2,0
14,492,2,0
14,494,1,0
14,495,1,0
15,494,1,170
15,495,1,170
0,496,2,170
0,498,2,170
2,496,1,170
2,497,1,0
3,496,1,170
3,497,1,0
2,498,2,170
0,500,2,0
0,502,2,0
2,500,2,0
2,502,1,0
2,503,1,0
3,502,1,0
3,503,1,170
4,496,1,170
4,497,1,0
5,496,1,0
5,497,1,0
4,498,2,170
6,496,2,0
6,498,2,170
4,500,2,0
4,502,1,0
4,503,1,170
5,502,1,0
5,503,1,170
6,500,2,0
6,502,1,0
6,503,1,170
7,502,1,0
7,503,1,0
0,504,1,0
0,505,1,0
1,504,1,0
1,505,1,170
0,506,1,0
0,507,1,0
1,506,1,170
1,507,1,170
2,504,2,170
2,506,1,170
2,507,1,170
3,506,1,0
3,507,1,170
0,508,2,0
0,510,2,0
2,508,1,170
2,509,1,0
3,508,1,170
3,509,1,170
2,510,2,0
4,504,1,170
4,505,1,0
5,504,1,170
5,505,1,0
4,506,2,0
6,504,2,170
6,506,1,0
6,507,1,170
7,506,1,170
7,507,1,170
4,508,2,170
4,510,2,0
6,508,1,170
6,509,1,170
7,508,1,170
7,509,1,0
6,510,2,0
8,496,2,0
8,498,1,170
8,499,1,170
9,498,1,0
9,499,1,0
10,496,2,0
10,498,2,0
8,500,4,0
12,496,2,0
12,498,2,0
14,496,1,0
14,497,1,0
15,496,1,170
15,497,1,0
14,498,2,0
12,500,2,0
12,502,2,0
14,500,2,0
14,502,1,0
14,503,1,0
15,502,1,0
15,503,1,170
8,504,1,0
8,505,1,170
9,504,1,0
9,505,1,0
8,506,1,170
8,507,1,170
9,506,1,0
9,507,1,0
10,504,2,0
10,506,2,0
8,508,4,0
12,504,2,0
12,506,2,0
14,504,1,0
14,505,1,0
15,504,1,170
15,505,1,170
14,506,2,0
12,508,4,0
16,480,4,0
16,484,1,0
16,485,1,170
17,484,1,170
17,485,1,170
16,486,2,170
18,484,1,170
18,485,1,0
19,484,1,0
19,485,1,0
18,486,2,170
20,480,4,0
20,484,2,0
20,486,2,170
22,484,2,0
22,486,2,170
16,488,4,0
16,492,1,0
16,493,1,170
17,492,1,170
17,493,1,170
16,494,1,170
16,495,1,170
17,494,1,170
17,495,1,0
18,492,2,170
18,494,2,0
20,488,4,0
20,492,2,170
20,494,2,0
22,492,1,170
22,493,1,170
23,492,1,0
23,493,1,170
22,494,1,170
22,495,1,0
23,494,1,170
23,495,1,170
24,480,4,0
24,484,2,0
24,486,1,170
24,487,1,170
25,486,1,0
25,487,1,0
26,484,2,0
26,486,2,0
28,480,2,0
28,482,2,0
30,480,2,0
30,482,1,0
30,483,1,0
31,482,1,170
31,483,1,170
28,484,2,0
28,486,2,0
30,484,1,0
30,485,1,0
31,484,1,170
31,485,1,170
30,486,1,0
30,487,1,0
31,486,1,170
31,487,1,0
24,488,4,0
24,492,2,0
24,494,1,170
24,495,1,170
25,494,1,0
25,495,1,0
26,492,2,0
26,494,2,0
28,488,4,0
28,492,4,0
16,496,2,170
16,498,1,0
16,499,1,0
17,498,1,170
17,499,1,0
18,496,1,0
18,497,1,170
19,496,1,0
19,497,1,170
18,498,1,170
18,499,1,0
19,498,1,170
19,499,1,0
16,500,1,0
16,501,1,0
17,500,1,0
17,501,1,170
16,502,2,170
18,500,1,0
18,501,1,170
19,500,1,0
19,501,1,170
18,502,1,170
18,503,1,0
19,502,1,170
19,503,1,0
20,496,1,0
20,497,1,170
21,496,1,0
21,497,1,170
20,498,1,170
20,499,1,0
21,498,1,170
21,499,1,0
22,496,2,170
22,498,1,170
22,499,1,0
23,498,1,0
23,499,1,0
20,500,1,0
20,501,1,170
21,500,1,0
21,501,1,170
20,502,1,170
20,503,1,0
21,502,1,170
21,503,1,0
22,500,1,0
22,501,1,170
23,500,1,0
23,501,1,0
22,502,2,170
16,504,1,170
16,505,1,170
17,504,1,0
17,505,1,170
16,506,1,170
16,507,1,0
17,506,1,170
17,507,1,170
18,504,2,0
18,506,2,170
16,508,4,0
20,504,2,0
20,506,2,170
22,504,1,0
22,505,1,170
23,504,1,170
23,505,1,170
22,506,1,170
22,507,1,170
23,506,1,170
23,507,1,0
20,508,4,0
24,496,1,170
24,497,1,0
25,496,1,0
25,497,1,0
24,498,2,0
26,496,2,0
26,498,2,0
24,500,2,0
24,502,1,0
24,503,1,170
25,502,1,0
25,503,1,0
26,500,2,0
26,502,2,0
28,496,4,0
28,500,4,0
24,504,1,170
24,505,1,170
25,504,1,0
25,505,1,0
24,506,2,0
26,504,2,0
26,506,2,0
24,508,4,0
28,504,4,0
28,508,4,0
32,448,16,0
32,464,8,0
32,472,8,0
40,464,4,0
40,468,4,0
44,464,4,0
44,468,2,0
44,470,2,0
46,468,2,0
46,470,1,0
46,471,1,0
47,470,1,170
47,471,1,170
40,472,4,0
40,476,4,0
44,472,2,0
44,474,2,0
46,472,1,0
46,473,1,0
47,472,1,170
47,473,1,170
46,474,2,0
44,476,2,0
44,478,2,0
46,476,2,0
46,478,1,0
46,479,1,0
47,478,1,0
47,479,1,170
48,448,16,0
48,464,4,0
48,468,1,0
48,469,1,170
49,468,1,170
49,469,1,170
48,470,1,170
48,471,1,170
49,470,1,170
49,471,1,0
50,468,2,170
50,470,2,0
52,464,4,0
52,468,2,170
52,470,2,0
54,468,1,170
54,469,1,170
55,468,1,0
55,469,1,170
54,470,1,170
54,471,1,0
55,470,1,170
55,471,1,170
48,472,1,170
48,473,1,170
49,472,1,0
49,473,1,170
48,474,1,170
48,475,1,0
49,474,1,170
49,475,1,170
50,472,2,0
50,474,1,170
50,475,1,0
51,474,1,0
51,475,1,0
48,476,2,0
48,478,2,170
50,476,2,0
50,478,2,170
52,472,2,0
52,474,1,0
52,475,1,0
53,474,1,170
53,475,1,0
54,472,1,0
54,473,1,170
55,472,1,170
55,473,1,170
54,474,1,170
54,475,1,170
55,474,1,170
55,475,1,0
52,476,2,0
52,478,1,0
52,479,1,170
53,478,1,0
53,479,1,0
54,476,2,0
54,478,2,170
56,464,4,0
56,468,2,0
56,470,1,170
56,471,1,170
57,470,1,0
57,471,1,0
58,468,2,0
58,470,2,0
60,464,4,0
60,468,4,0
56,472,1,170
56,473,1,170
57,472,1,0
57,473,1,0
56,474,2,0
58,472,2,0
58,474,2,0
56,476,2,0
56,478,1,0
56,479,1,170
57,478,1,0
57,479,1,0
58,476,2,0
58,478,2,0
60,472,2,0
60,474,2,0
62,472,1,0
62,473,1,0
63,472,1,0
63,473,1,170
62,474,1,0
62,475,1,0
63,474,1,170
63,475,1,170
60,476,2,0
60,478,2,0
62,476,1,0
62,477,1,0
63,476,1,170
63,477,1,170
62,478,1,0
62,479,1,0
63,478,1,170
63,479,1,0
32,480,1,0
32,481,1,170
33,480,1,170
33,481,1,170
32,482,1,170
32,483,1,170
33,482,1,170
33,483,1,0
34,480,2,170
34,482,2,0
32,484,1,170
32,485,1,170
33,484,1,0
33,485,1,0
32,486,2,170
34,484,2,0
34,486,1,0
34,487,1,170
35,486,1,0
35,487,1,0
36,480,2,170
36,482,2,0
38,480,1,170
38,481,1,170
39,480,1,0
39,481,1,170
38,482,1,170
38,483,1,0
39,482,1,170
39,483,1,170
36,484,1,0
36,485,1,170
37,484,1,0
37,485,1,170
36,486,2,170
38,484,1,0
38,485,1,0
39,484,1,170
39,485,1,170
38,486,1,0
38,487,1,170
39,486,1,170
39,487,1,170
32,488,1,0
32,489,1,0
33,488,1,170
33,489,1,0
32,490,2,0
34,488,2,0
34,490,2,0
32,492,1,0
32,493,1,0
33,492,1,170
33,493,1,170
32,494,1,0
32,495,1,0
33,494,1,0
33,495,1,170
34,492,2,170
34,494,1,170
34,495,1,170
35,494,1,170
35,495,1,0
36,488,1,170
36,489,1,0
37,488,1,170
37,489,1,0
36,490,2,0
38,488,1,170
38,489,1,0
39,488,1,0
39,489,1,0
38,490,2,0
36,492,2,170
36,494,2,0
38,492,2,170
38,494,2,0
40,480,2,0
40,482,1,170
40,483,1,170
41,482,1,0
41,483,1,0
42,480,2,0
42,482,2,0
40,484,1,170
40,485,1,170
41,484,1,0
41,485,1,0
40,486,1,170
40,487,1,0
41,486,1,0
41,487,1,0
42,484,2,0
42,486,2,0
44,480,2,0
44,482,2,0
46,480,1,0
46,481,1,0
47,480,1,170
47,481,1,170
46,482,1,0
46,483,1,0
47,482,1,170
47,483,1,0
44,484,4,0
40,488,4,0
40,492,1,170
40,493,1,170
41,492,1,0
41,493,1,0
40,494,2,0
42,492,2,0
42,494,2,0
44,488,4,0
44,492,2,0
44,494,2,0
46,492,2,0
46,494,1,0
46,495,1,0
47,494,1,0
47,495,1,170
32,496,1,0
32,497,1,0
33,496,1,170
33,497,1,170
32,498,2,0
34,496,1,170
34,497,1,170
35,496,1,0
35,497,1,170
34,498,1,170
34,499,1,0
35,498,1,170
35,499,1,0
32,500,4,0
36,496,1,0
36,497,1,170
37,496,1,0
37,497,1,170
36,498,1,170
36,499,1,0
37,498,1,170
37,499,1,0
38,496,1,0
38,497,1,170
39,496,1,0
39,497,1,170
38,498,1,170
38,499,1,0
39,498,1,170
39,499,1,0
36,500,4,0
32,504,8,0
40,496,1,0
40,497,1,170
41,496,1,0
41,497,1,0
40,498,1,170
40,499,1,0
41,498,1,0
41,499,1,0
42,496,2,0
42,498,2,0
40,500,4,0
44,496,4,0
44,500,2,0
44,502,2,0
46,500,2,0
46,502,1,0
46,503,1,0
47,502,1,0
47,503,1,170
40,504,4,0
40,508,4,0
44,504,2,0
44,506,2,0
46,504,1,0
46,505,1,0
47,504,1,170
47,505,1,170
46,506,2,0
44,508,2,0
44,510,2,0
46,508,2,0
46,510,1,0
46,511,1,0
47,510,1,0
47,511,1,170
48,480,1,170
48,481,1,170
49,480,1,0
49,481,1,0
48,482,1,170
48,483,1,170
49,482,1,0
49,483,1,170
50,480,1,0
50,481,1,0
51,480,1,170
51,481,1,170
50,482,1,0
50,483,1,170
51,482,1,170
51,483,1,170
48,484,1,0
48,485,1,0
49,484,1,170
49,485,1,0
48,486,2,0
50,484,1,170
50,485,1,0
51,484,1,170
51,485,1,0
50,486,2,0
52,480,1,170
52,481,1,170
53,480,1,0
53,481,1,0
52,482,1,170
52,483,1,170
53,482,1,0
53,483,1,170
54,480,1,0
54,481,1,0
55,480,1,170
55,481,1,170
54,482,2,170
